AT,TAT,TEY,CLUSTER
5.346693756457105,549.8232735708665,134.3812437971404,1
12.297863978421896,537.3499117329571,159.95476075523368,1
22.973215606046487,550.118638564897,134.24159641224222,1
7.894496908082639,550.0267364759012,133.88598608424522,1
10.588709367226905,550.0420776971072,134.66925497925186,1
7.063857500557297,550.0015686807707,134.323598898198,1
5.362159293810175,549.6748286367423,129.66716527015234,1
11.168424349263,549.3750035679143,141.29496031867427,1
19.897273072615558,550.3447952977324,132.3347169266055,1
14.917223441157697,550.0565363062228,134.83916202505688,1
23.260279858500294,549.7527650043144,134.5973962381357,1
9.126516716092306,550.1209478588945,129.95528435766838,1
17.914510746613118,531.4913152510778,155.98149437047863,1
8.887201596865227,544.2278740804178,149.98675844491137,1
14.859638368464092,534.6750296431716,154.1058762157742,1
5.561442103655755,550.0327321502571,134.10543747410068,1
6.524249024265201,550.0505439314865,136.00041142334464,1
16.005660793997396,549.7847612933882,133.79118711363512,1
7.625426563538432,549.8299400222771,133.60610770944402,1
13.47243134039331,549.7848644915721,133.33365182163712,1
11.972024495706705,549.5902962772793,137.77202365083656,1
12.190896983434667,541.399457831465,151.9706657975007,1
14.554015168245954,550.007461458331,133.723455608974,1
16.50139994300717,550.0024592363847,118.35023575799583,1
12.265634352411228,550.2228844626903,132.74038424213205,1
14.838478273420984,549.4214315395374,141.68383028739962,1
18.514326525662923,549.9766464132057,130.55939239616634,1
19.119836302876802,539.3400672698519,153.73642248613,1
7.478255359517763,550.1124298211994,130.86838011920045,1
25.861678679376837,548.9221064038254,139.66472543760605,1
14.170686549143868,549.7059363093309,109.23204394067496,1
11.906325810326743,549.8105921505493,108.58820008665992,1
10.095169431516203,550.0849672054627,133.48997018678432,1
6.199048705452389,546.7977854504034,138.76726824935363,1
18.18570304105964,549.6552121135288,132.89252175015432,1
13.822717003276045,549.6999394964275,134.25310285607318,1
11.383828021987545,550.1495748786075,133.719878536745,1
15.179035154804811,532.9414762891166,155.04198843850128,1
16.970526725724355,532.9954490182865,154.9968214059995,1
4.37503297596452,550.1124351296282,136.98703013351545,1
13.478850184774801,550.1950535054376,135.22934799064956,1
10.958334883033919,549.9156164442489,121.64624049360994,1
6.131165818876425,548.7890617701069,135.5063367829596,1
10.172456227409683,550.2448414670276,133.70832854880726,1
13.759114656108698,549.7120071493213,118.1984520712028,1
12.671211768057717,549.6109451934093,121.19412498408569,1
6.757906615749202,549.9058753565664,133.7648829150973,1
14.025556880324647,549.9430497627475,108.99304976274742,1
15.664273153498213,550.0290069345207,133.8449851403127,1
13.69166995302682,550.1097729275101,132.69077451123576,1
15.190929415873528,532.9468695367563,155.75721809334595,1
18.951901478864887,548.7448627741792,104.15322308144064,1
23.295875374889636,536.5185733319039,153.08421573749402,1
7.163955830988117,550.1109299008407,134.26116594201358,1
22.541194938023015,542.2487305517199,147.5062459369746,1
21.166268691449805,550.0710499664575,133.01364956394687,1
9.982483487336273,549.7842321923226,122.52823344781109,1
15.25141644893605,549.9811874336801,132.70585245359968,1
14.307835831412929,549.3471196609275,142.6017137611727,1
11.039098980269575,549.8529447645953,132.86038159420121,1
21.652953501646557,550.2907895730425,134.58824915386023,1
15.981417229805476,549.8407611232067,123.42552035533005,1
8.562488538491307,549.961238343212,129.55909455616722,1
5.757062536204987,549.7601179200736,134.3896462397792,1
18.876768292271517,550.0597089802002,133.73592572280256,1
14.872889096763805,549.8336401782259,134.70841004455647,1
9.925644274143608,549.8403715722864,130.24297120532998,1
18.854311687120735,550.0485397663882,132.84172534286648,1
13.516092344281487,533.4095958776188,157.15153907135817,1
3.032365036269859,549.7615688156919,115.72378890451556,1
4.652048535415489,549.9619756718389,133.46164937099257,1
10.406176368582948,549.9473776536515,133.84690670462678,1
22.198277096115962,549.9468287285295,136.29916337752104,1
12.429483668614838,531.278793135788,158.166001568235,1
11.241439549919775,541.635222197675,151.5314108307934,1
12.3674655795254,530.6714818567328,159.1952290352097,1
20.78880645280916,534.2725889312854,153.515206273848,1
10.949787365054961,543.9373464235348,144.04466506277902,1
1.6615378523526896,549.9558462755533,132.40486180621744,1
23.020992108648297,549.7093912243245,134.34343593310828,1
9.962857876235855,529.5600185500756,159.75278911393508,1
6.4794698181539685,549.7358394453713,133.5323234202105,1
3.9044014092382624,549.9941823775937,134.04927664315596,1
6.20385086337954,550.1627457933222,133.24267487445,1
22.14204286939228,549.8300958348947,133.38630218450282,1
12.274582410471526,537.2719639491412,159.99401802542943,1
8.491910878294206,549.1684147366584,147.20926145547926,1
12.411944547195294,549.9631815094643,123.23795377366116,1
10.410068377175598,550.4245770719663,130.79186413151155,1
10.821172760127428,549.6007208769141,133.54923232402518,1
11.735723056455033,532.1171717176356,158.67742116788514,1
16.46531753146384,549.8554027083455,133.74969232635436,1
7.75670479245791,550.2919308956234,133.62264976430964,1
10.436580623595816,549.3621988014454,146.51860526321815,1
11.812358978775375,548.2837157561586,129.40113711013925,1
4.688064773257777,550.2826173950111,124.5765300127883,1
7.937587187087108,550.162628950801,130.0387964591901,1
31.645663067687842,549.7640982010938,136.0787425045577,1
8.193348660390564,550.1009391982321,133.65785219933704,1
7.720439095512887,549.9161548441775,134.24750454100771,1
10.078113511265645,545.7053778624971,148.81670266898462,1
12.038770680099061,550.1264111417756,133.12940185696257,1
14.492204114383489,549.9074916571607,133.60491657160634,1
10.662115380082298,530.5792183684993,159.83867922004598,1
5.928791429390709,550.03,132.6958037651207,1
17.102613659510826,550.04,133.7407310448409,1
4.884400219958657,538.9756017184792,155.9341411170115,1
11.388792590314992,549.8738006771068,133.76077805563511,1
12.196862446801564,546.8328762033296,110.81712793864357,1
5.835746717874691,534.306385117942,155.0073254528444,1
27.054466111108308,550.2639593807078,132.8873425318123,1
10.256973149991063,549.7755944277667,133.8288111444668,1
22.26099087576097,550.1158381912339,134.89363866792976,1
15.032888500652756,531.1843225763682,157.03267787815147,1
14.551558995958311,549.8761853378394,122.76896540543021,1
11.192222270958593,532.5637656807291,158.89485880138358,1
7.631447177974521,550.0757635016639,134.63305400665564,1
25.933068582984728,550.1441227188747,134.21335922225686,1
8.61124333750239,529.5811089597772,162.58291497971928,1
17.247886806711808,549.973848694663,111.00706091572714,1
7.793846561037323,549.9145676092801,133.67968946032056,1
13.925369720056224,549.739440894827,134.2391613422404,1
12.797881187847436,550.0390392367545,133.52565090033286,1
9.523356039352574,530.2128247269397,160.99664088264194,1
13.169472126274927,549.9818794084744,114.31046188644743,1
10.844209829585214,543.941820812276,141.89741252992363,1
5.339608637388172,550.1052199371296,130.1413301912705,1
17.413282467150907,549.9064517298747,142.48725955590157,1
11.813135167521207,550.0476859264821,134.73262095381142,1
9.002302213933895,550.03645160822,122.10346772671501,1
6.522926371618904,550.1768326648144,134.6475633938109,1
14.575100005157756,549.8297843976382,134.57978006651422,1
12.792434981302847,534.0625553265072,155.53049565004554,1
14.158968816747587,547.7540114287568,110.0870963263552,1
10.106165460444902,550.1622955591844,133.8530527473907,1
13.78723966538633,548.6577701652184,145.29971105135562,1
11.599379556610975,550.0973764905954,132.28955025611722,1
12.44807542313901,531.0685521259423,159.18586531071463,1
10.609936006442961,547.0452229244822,110.87455539182577,1
3.2435810860646814,549.9370070630366,130.77252010983796,1
11.285088870953764,529.5884380170481,160.84056936262263,1
20.343536233595614,537.399545626249,151.5902434832948,1
21.794530124363302,550.2363689226332,134.71895424232858,1
17.42919766274962,549.7088589177243,133.75340892819742,1
14.222411524060256,549.9365028540626,108.79066268156664,1
16.20722104538849,532.7877327601607,154.62873337427422,1
16.533835682252324,536.6749466760351,151.65480155491488,1
7.618548671609298,549.9582702193669,134.10337774208526,1
23.61077531482814,550.2310760264032,133.77098251486257,1
25.303442847362227,550.1509670702334,133.76129636789938,1
16.456648981868632,538.1122408802385,156.47271728521542,1
26.357772557167138,550.0536935326194,133.15177334382207,1
11.983844799166189,548.6539640599103,107.60342343713008,1
14.706169339855569,550.0953721356439,133.2716507792058,1
6.320637659705428,549.9728133323937,133.63361283755717,1
7.033949235455773,550.0947074711356,136.38080107821395,1
21.715321096561052,549.5964505717474,116.94492828404064,1
30.210581612322866,550.0407858145604,134.352668584456,1
26.963695750090533,549.7654791483545,133.77387114265355,1
6.266601289282111,550.0046111917536,125.37228980427295,1
5.051354926299003,549.6730761335832,125.48877153687624,1
12.26099334194442,530.9088303482249,159.39693152117638,1
9.336188265600553,548.6563595091047,125.04904675501156,1
13.923129939635837,549.9148410692517,133.7401955041488,1
5.277273760670077,547.6740196629754,149.6971770821317,1
7.868581274873158,549.9889549714695,134.5772739260213,1
22.137528097415856,537.9024109873461,150.92146286580018,1
16.177548016837456,550.0863314203268,133.91016962115722,1
14.92431678525741,549.7698366038795,107.81776092575188,1
26.26726266733619,550.3268224003846,132.01774771933015,1
5.492021173822299,549.8855382252767,133.67870825933568,1
13.98301596512634,550.0355032667857,127.57950140005104,1
19.78261524794817,550.0277016395099,134.11804426171506,1
9.662495476705194,550.0160085962376,134.5056647467321,1
19.139434984352075,549.9637381924882,112.66894285602665,1
20.480618360091363,549.9614492834851,134.12908212477078,1
3.0844458752020785,550.0328936606749,134.46877982171728,1
15.474829028472929,549.9985523550946,111.46293979459016,1
10.23445789384528,550.1764847904815,133.66213308205664,1
6.461492954265079,550.0185017973981,134.6045221533939,1
17.428924283765248,550.0865726405672,132.74611665001973,1
9.22757747913467,532.6407318393785,158.37566262333817,1
12.992357889874887,550.0298600430657,134.4285804368091,1
9.231450813611632,550.0929825299975,134.57047261306758,1
13.842857131972492,549.9766276212777,107.4087821648256,1
8.405739288829695,550.0095685746255,130.89113412635487,1
9.800781131849794,549.8936421919799,135.07520684085162,1
6.098500886513087,550.0162893220946,133.7,1
15.134767633162358,547.1893643592987,119.64513928894192,1
7.516794356121434,549.8751544393193,133.62397468851074,1
13.277048394580552,548.6345347257313,123.59912939767591,1
10.331225628885274,541.801462060056,143.57183979533718,1
12.810539141799744,549.8643420315111,111.43489506135136,1
8.024741898859862,549.9807731856172,133.01072177259303,1
12.264297278870766,549.9777259247354,134.73772592473534,1
6.893755346309741,540.77,144.93951684855475,1
15.989107669757168,550.0170086047372,133.59942386731103,1
14.418895477504265,532.1815465264611,156.45508519220732,1
12.241820712316633,550.1033887231707,133.7387375243903,1
9.395043934208683,549.9416217871718,135.45053931960732,1
4.747790911171436,549.1846966870231,128.749388409083,1
14.832993209474475,549.9347569695974,133.25532165967638,1
-3.127585742580574,543.882682992951,158.3850083125162,1
7.338913190352082,536.0564614223229,161.18767941620953,1
21.937583368893883,550.06,135.5477351624267,1
17.229015903317965,548.5106284222184,124.35692163998522,1
8.179543738950535,549.9032022238364,133.77325781974534,1
12.651835630169046,535.3206468550129,160.2095417661046,1
7.326791014783523,550.0034537459553,129.10644675233365,1
10.052767459069305,549.7927010282502,131.14886600280906,1
15.865570749401865,550.0065964489769,133.93180379185466,1
22.35304646878897,550.1019739669134,133.62016270679143,1
17.30164507995237,537.7281463887861,153.23413111974347,1
2.8638089946328296,549.8506520925657,129.7664134908886,1
8.800349714491977,529.568014682241,162.30695998218152,1
10.937161667258891,547.8824227151375,149.12379665677528,1
10.75083500584009,550.0775333933253,134.57373659078274,1
9.564643331599724,550.0016903154038,133.98140653055842,1
30.8713105134568,543.6597522567258,144.71728861283717,1
11.871125312797394,550.051416125783,134.0756954165098,1
10.746089343347736,550.1230894243118,134.64272356077964,1
1.3969817123525716,549.650231119285,113.53638797755563,1
17.56298376735213,549.8758543977356,115.98449532692351,1
8.332374912318764,550.0263123102253,127.81127113423794,1
10.200606204227944,549.8894040992826,135.28997071941015,1
11.536787791390175,550.0031033106578,134.79120562358443,1
10.139594683946124,549.2248177942813,124.9032489342737,1
11.431010259710266,550.0270299061328,133.94439438256666,1
11.411928481089568,550.0095483060427,133.66,1
18.48144752777075,534.750196045361,153.75123747019475,1
12.8062609517114,549.8542986519121,134.5045801743785,1
8.858576384842554,529.597156803184,162.69127888114227,1
8.079147642572824,549.8465826188167,133.78216119077828,1
12.86282276582309,550.1432191216252,132.7432191216252,1
7.465687329534415,549.7626091155338,135.28715824356942,1
12.173058926522765,549.6979930683133,127.27850259758594,1
10.512521341853327,531.0702921168,160.14752250910004,1
10.513955014086694,550.0846799824302,135.11773339189938,1
